local authority code,local authority name,LSOA code,All usual residents aged 16-74 ,Economically active: Employee: Full-time,Economically active: Employee: Part-time,Economically active: Full-time student,Economically active: Self-employed with employees: Full-time,Economically active: Self-employed with employees: Part-time,Economically active: Self-employed without employees: Full-time,Economically active: Self-employed without employees: Part-time,Economically active: Unemployed,Economically inactive: Long-term sick or disabled,Economically inactive: Looking after home or family,Economically inactive: Other,Economically inactive: Retired,Economically inactive:  Full-time students,,
E09000022,Lambeth,E01003101,1245,624,118,69,15,3,67,34,62,49,37,38,45,84,,
E09000022,Lambeth,E01003102,1467,788,113,46,21,8,89,48,86,40,35,45,63,85,,
E09000022,Lambeth,E01003104,1370,758,107,57,16,3,67,28,51,33,27,46,64,113,,
E09000022,Lambeth,E01003105,1267,546,136,61,23,5,43,31,75,65,38,41,97,106,,
E09000022,Lambeth,E01003106,1279,645,132,44,24,3,84,32,66,42,35,19,81,72,,
E09000022,Lambeth,E01003107,1859,983,148,50,44,5,144,63,88,39,34,39,87,135,,
E09000022,Lambeth,E01003108,1174,485,117,35,14,4,69,27,87,59,51,41,107,78,,
E09000022,Lambeth,E01003110,1548,773,114,54,31,8,111,52,52,60,46,31,115,101,,
E09000022,Lambeth,E01003111,1125,360,161,37,10,2,50,16,110,60,52,57,111,99,,
E09000022,Lambeth,E01003112,1220,461,128,50,21,5,56,24,72,83,43,47,92,138,,
E09000022,Lambeth,E01003113,1588,747,153,40,24,4,126,67,76,66,57,49,74,105,,
E09000022,Lambeth,E01003114,1465,719,144,52,25,3,122,36,73,39,51,32,77,92,,
E09000022,Lambeth,E01003115,1255,595,117,44,23,5,98,45,86,37,57,27,53,68,,
E09000022,Lambeth,E01003116,1217,504,117,37,38,8,94,48,47,41,69,38,100,76,,
E09000022,Lambeth,E01003117,1558,753,123,59,40,6,127,71,82,39,44,47,106,61,,
E09000022,Lambeth,E01003118,1375,623,122,28,36,9,99,72,60,49,59,42,96,80,,
E09000022,Lambeth,E01003119,1516,708,134,75,30,7,133,67,82,49,52,48,52,79,,
E09000022,Lambeth,E01003120,1613,754,154,64,16,5,110,62,119,78,56,60,59,76,,
E09000022,Lambeth,E01003121,1183,412,171,67,20,0,51,21,118,59,68,49,76,71,,
E09000022,Lambeth,E01003122,1507,773,105,56,28,6,87,57,84,50,45,39,64,113,,
E09000022,Lambeth,E01003123,1250,611,109,30,40,3,124,60,64,20,34,20,66,69,,
E09000022,Lambeth,E01003124,1155,514,113,50,21,1,69,34,64,44,34,46,59,106,,
E09000022,Lambeth,E01003125,1222,404,148,80,18,4,55,25,112,64,78,62,79,93,,
E09000022,Lambeth,E01003126,1171,473,150,53,12,7,73,32,76,51,45,39,57,103,,
E09000022,Lambeth,E01003127,1422,658,126,45,36,6,110,39,110,41,49,49,61,92,,
E09000022,Lambeth,E01003128,1143,485,120,48,12,5,59,28,102,50,46,51,55,82,,
E09000022,Lambeth,E01003129,1537,780,154,57,18,4,98,50,93,36,31,43,55,118,,
E09000022,Lambeth,E01003130,1384,672,148,32,27,3,109,59,67,32,42,37,84,72,,
E09000022,Lambeth,E01003131,1141,551,107,36,26,4,79,47,45,18,51,28,78,71,,
E09000022,Lambeth,E01003132,1033,342,118,42,9,2,70,23,72,82,45,57,88,83,,
E09000022,Lambeth,E01003133,1351,629,128,43,27,5,98,64,90,67,38,44,55,63,,
E09000022,Lambeth,E01003134,1184,516,122,26,24,3,106,39,66,35,39,56,92,60,,
E09000022,Lambeth,E01003135,1336,579,127,35,26,9,120,48,85,81,45,40,76,65,,
E09000022,Lambeth,E01003136,1255,592,106,52,18,1,105,40,77,49,47,38,66,64,,
E09000022,Lambeth,E01003137,1125,453,121,56,9,4,61,25,96,62,62,31,87,58,,
E09000022,Lambeth,E01003138,1266,750,86,32,38,8,106,54,40,20,26,26,52,28,,
E09000022,Lambeth,E01003139,914,345,104,46,17,5,55,53,46,20,41,35,82,65,,
E09000022,Lambeth,E01003140,1302,496,163,72,25,3,123,54,69,33,53,34,105,72,,
E09000022,Lambeth,E01003141,1262,501,134,44,21,3,80,41,77,59,58,48,121,75,,
E09000022,Lambeth,E01003142,961,331,84,46,28,6,61,35,67,46,54,35,91,77,,
E09000022,Lambeth,E01003143,1018,350,114,57,17,7,65,28,59,43,65,38,84,91,,
E09000022,Lambeth,E01003144,1149,429,118,40,37,6,100,52,61,36,49,27,108,86,,
E09000022,Lambeth,E01003145,1357,631,124,32,18,11,105,55,87,39,55,49,82,69,,
E09000022,Lambeth,E01003146,1118,411,114,50,26,1,96,42,82,35,66,36,65,94,,
E09000022,Lambeth,E01003147,1534,596,169,74,27,6,119,69,91,47,69,56,111,100,,
E09000022,Lambeth,E01003148,1360,654,110,31,21,8,116,68,72,53,67,44,56,60,,
E09000022,Lambeth,E01003149,1327,589,121,39,35,1,105,74,73,34,50,42,105,59,,
E09000022,Lambeth,E01003150,1275,564,122,52,20,2,82,41,104,40,54,59,77,58,,
E09000022,Lambeth,E01003151,1314,515,143,54,6,6,59,28,111,58,68,70,89,107,,
E09000022,Lambeth,E01003152,1502,708,141,42,24,8,134,56,57,27,61,60,93,91,,
E09000022,Lambeth,E01003153,1786,1025,115,82,29,10,152,70,74,24,36,27,48,94,,
E09000022,Lambeth,E01003154,1388,548,135,71,18,5,82,42,107,74,53,56,103,94,,
E09000022,Lambeth,E01003155,1442,698,102,27,29,7,133,58,66,63,49,56,89,65,,
E09000022,Lambeth,E01003156,1206,636,93,33,12,2,84,35,60,52,32,26,75,66,,
E09000022,Lambeth,E01003157,1171,679,105,11,19,2,59,30,53,33,52,24,57,47,,
E09000022,Lambeth,E01003158,1319,887,78,19,29,6,89,27,29,16,32,14,63,30,,
E09000022,Lambeth,E01003159,1135,503,134,54,13,2,46,33,73,43,32,48,72,82,,
E09000022,Lambeth,E01003160,1065,345,172,64,10,5,46,35,74,41,62,63,57,91,,
E09000022,Lambeth,E01003161,931,505,61,30,14,4,57,28,39,13,45,25,55,55,,
E09000022,Lambeth,E01003162,1496,482,234,88,20,10,54,37,159,72,69,71,76,124,,
E09000022,Lambeth,E01003163,1154,542,114,34,22,3,75,36,56,23,43,32,111,63,,
E09000022,Lambeth,E01003164,1645,741,157,73,24,6,118,45,102,69,58,74,87,91,,
E09000022,Lambeth,E01003165,1172,511,107,36,32,4,81,49,45,41,53,26,114,73,,
E09000022,Lambeth,E01003166,1771,846,211,47,41,8,103,59,116,52,55,55,81,97,,
E09000022,Lambeth,E01003167,1258,590,138,32,27,6,88,60,49,28,51,29,107,53,,
E09000022,Lambeth,E01003168,1159,399,145,55,10,1,54,32,107,63,54,42,96,101,,
E09000022,Lambeth,E01003169,1894,906,185,72,25,9,106,69,127,82,54,61,105,93,,
E09000022,Lambeth,E01003170,1335,647,150,32,29,8,96,55,51,21,43,22,135,46,,
E09000022,Lambeth,E01003171,1407,723,121,47,19,3,107,34,86,45,31,54,55,82,,
E09000022,Lambeth,E01003172,1460,619,150,71,20,3,78,31,123,68,65,57,81,94,,
E09000022,Lambeth,E01003173,1312,641,130,51,17,7,128,48,52,23,25,32,94,64,,
E09000022,Lambeth,E01003174,1442,547,213,76,14,2,48,37,122,70,66,72,50,125,,
E09000022,Lambeth,E01003175,1143,404,165,61,8,3,41,30,99,76,49,42,56,109,,
E09000022,Lambeth,E01003176,1305,499,179,65,16,4,45,41,100,54,73,65,73,91,,
E09000022,Lambeth,E01003177,1333,637,136,49,17,8,96,47,70,40,52,37,60,84,,
E09000022,Lambeth,E01003178,1354,724,111,32,30,5,112,47,60,45,24,42,50,72,,
E09000022,Lambeth,E01003179,1205,386,182,68,10,6,45,22,113,60,67,54,54,138,,
E09000022,Lambeth,E01003180,1212,545,123,54,13,2,75,27,83,65,26,40,68,91,,
E09000022,Lambeth,E01003181,1171,518,102,52,15,8,52,28,77,81,37,41,86,74,,
E09000022,Lambeth,E01003182,1420,534,145,78,33,4,91,37,92,68,64,58,83,133,,
E09000022,Lambeth,E01003183,1188,476,131,70,13,2,55,17,87,85,43,48,71,90,,
E09000022,Lambeth,E01003184,979,338,119,64,4,5,21,22,103,58,68,44,47,86,,
E09000022,Lambeth,E01003185,1343,704,109,48,10,4,60,38,80,69,31,41,64,85,,
E09000022,Lambeth,E01003186,1622,795,126,64,33,5,131,58,81,52,40,41,71,125,,
E09000022,Lambeth,E01003187,1200,414,147,89,6,4,46,28,118,69,32,48,78,121,,
E09000022,Lambeth,E01003188,1029,372,123,37,8,5,33,30,101,76,37,54,63,90,,
E09000022,Lambeth,E01032582,1587,736,140,57,26,3,85,32,103,59,30,49,94,173,,
E09000022,Lambeth,E01033208,1493,785,84,33,30,4,76,32,59,46,58,49,26,211,,
E09000022,Lambeth,E01033862,649,357,42,19,18,3,32,21,32,5,17,18,12,73,,
E09000022,Lambeth,E01033863,1143,436,124,47,8,1,64,38,82,73,55,37,77,101,,
E09000022,Lambeth,E01033864,779,279,90,36,7,7,29,15,58,59,32,39,74,54,,
E09000022,Lambeth,E01033865,554,253,43,22,18,3,30,16,26,30,11,52,23,27,,
E09000022,Lambeth,E01033866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
E09000023,Lewisham,E01003189,1101,363,142,42,12,6,39,22,84,90,73,53,82,93,,
E09000023,Lewisham,E01003190,1284,423,225,52,14,2,68,19,101,88,82,48,82,80,,
E09000023,Lewisham,E01003191,1044,400,143,39,9,1,51,26,83,60,69,29,80,54,,
E09000023,Lewisham,E01003192,1164,382,176,51,9,5,41,14,110,85,69,52,113,57,,
E09000023,Lewisham,E01003193,1138,406,162,41,16,4,62,26,74,72,57,28,140,50,,
E09000023,Lewisham,E01003194,1218,442,197,40,19,8,59,29,77,55,61,48,120,63,,
E09000023,Lewisham,E01003195,1099,472,141,55,21,3,48,35,45,37,54,30,99,59,,
E09000023,Lewisham,E01003196,1130,400,168,37,18,6,45,26,77,66,69,32,97,89,,
E09000023,Lewisham,E01003197,1156,392,160,49,11,6,44,10,97,86,78,43,100,80,,
E09000023,Lewisham,E01003198,1051,504,97,25,23,4,60,36,46,40,49,24,95,48,,
E09000023,Lewisham,E01003199,1358,703,124,37,31,10,97,54,47,26,63,31,80,55,,
E09000023,Lewisham,E01003200,1251,644,107,31,44,3,88,46,33,15,49,15,110,66,,
E09000023,Lewisham,E01003201,1224,488,135,47,15,4,65,51,90,73,54,37,75,90,,
E09000023,Lewisham,E01003202,1194,640,105,19,28,3,76,52,26,9,40,14,134,48,,
E09000023,Lewisham,E01003203,1424,720,132,44,17,7,66,43,86,53,47,43,85,81,,
E09000023,Lewisham,E01003204,1055,480,98,36,23,2,73,26,83,26,45,35,66,62,,
E09000023,Lewisham,E01003205,937,235,109,51,9,5,34,31,95,51,46,60,76,135,,
E09000023,Lewisham,E01003206,1209,556,95,31,33,5,103,65,62,48,57,13,78,63,,
E09000023,Lewisham,E01003207,1069,378,135,79,9,0,38,29,58,57,44,37,73,132,,
E09000023,Lewisham,E01003209,1606,554,200,185,16,2,84,49,93,44,42,45,78,214,,
E09000023,Lewisham,E01003210,1460,641,168,93,27,3,97,61,86,58,39,38,55,94,,
E09000023,Lewisham,E01003211,1292,610,154,49,23,4,91,58,54,48,35,34,62,70,,
E09000023,Lewisham,E01003212,1619,673,153,127,25,4,114,58,83,48,45,26,115,148,,
E09000023,Lewisham,E01003213,1604,699,157,77,24,4,119,71,98,44,36,43,69,163,,
E09000023,Lewisham,E01003214,1376,547,164,82,21,7,87,36,100,81,54,36,61,100,,
E09000023,Lewisham,E01003215,1662,510,136,265,17,3,74,58,64,31,31,33,54,386,,
E09000023,Lewisham,E01003216,1390,517,177,87,33,5,79,29,87,63,64,56,86,107,,
E09000023,Lewisham,E01003217,1169,477,155,54,16,7,74,27,56,27,66,32,109,69,,
E09000023,Lewisham,E01003218,1092,470,138,50,26,5,61,21,52,24,52,25,91,77,,
E09000023,Lewisham,E01003219,1216,499,150,63,30,3,71,26,62,23,40,31,129,89,,
E09000023,Lewisham,E01003220,1159,467,150,55,19,2,66,30,74,58,44,35,92,67,,
E09000023,Lewisham,E01003221,1428,544,156,54,44,6,56,32,95,69,91,43,136,102,,
E09000023,Lewisham,E01003222,1181,465,147,53,20,7,47,33,83,48,50,49,92,87,,
E09000023,Lewisham,E01003223,1249,487,138,60,46,7,75,31,56,30,62,40,123,94,,
E09000023,Lewisham,E01003224,1249,503,153,52,15,6,68,38,81,44,34,47,105,103,,
E09000023,Lewisham,E01003225,1162,510,136,35,30,5,87,47,54,28,32,22,108,68,,
E09000023,Lewisham,E01003226,1365,611,184,52,24,7,97,54,58,38,45,30,67,98,,
E09000023,Lewisham,E01003227,1277,600,143,34,23,6,91,48,73,35,37,29,93,65,,
E09000023,Lewisham,E01003228,1168,604,102,21,17,8,93,49,45,44,32,26,89,38,,
E09000023,Lewisham,E01003229,1156,443,122,41,22,6,53,30,95,77,53,49,99,66,,
E09000023,Lewisham,E01003230,1458,619,169,47,20,8,94,47,87,84,65,54,74,90,,
E09000023,Lewisham,E01003231,1234,502,136,60,11,6,110,45,62,37,47,42,88,88,,
E09000023,Lewisham,E01003232,1283,537,156,43,28,7,77,47,73,30,49,46,107,83,,
E09000023,Lewisham,E01003233,1297,559,161,35,22,2,81,45,62,41,59,31,106,93,,
E09000023,Lewisham,E01003235,930,326,124,43,25,3,41,20,65,49,59,23,96,56,,
E09000023,Lewisham,E01003236,1061,360,104,31,21,7,57,24,70,73,77,52,109,76,,
E09000023,Lewisham,E01003237,1002,339,152,42,6,1,43,16,69,62,67,41,94,70,,
E09000023,Lewisham,E01003238,959,361,139,31,9,6,35,17,74,59,65,26,82,55,,
E09000023,Lewisham,E01003239,964,354,134,46,15,4,50,9,76,43,59,22,86,66,,
E09000023,Lewisham,E01003240,1230,476,154,46,9,3,58,25,93,62,88,47,108,61,,
E09000023,Lewisham,E01003241,1116,357,114,46,18,4,69,32,94,63,52,55,151,61,,
E09000023,Lewisham,E01003243,936,288,140,37,19,5,44,25,66,50,63,45,87,67,,
E09000023,Lewisham,E01003244,1075,350,160,57,12,5,39,16,107,47,73,53,48,108,,
E09000023,Lewisham,E01003245,1044,345,152,68,11,6,27,10,81,59,72,48,46,119,,
E09000023,Lewisham,E01003246,1088,372,132,71,19,3,49,21,76,52,55,62,56,120,,
E09000023,Lewisham,E01003247,1476,755,119,80,24,5,81,33,66,40,45,38,61,129,,
E09000023,Lewisham,E01003248,1179,475,129,47,23,4,51,21,101,54,72,46,46,110,,
E09000023,Lewisham,E01003249,1551,703,142,79,12,1,79,22,119,75,46,61,73,139,,
E09000023,Lewisham,E01003251,1389,440,182,69,14,5,37,30,136,74,107,68,76,151,,
E09000023,Lewisham,E01003252,1038,265,152,67,15,7,21,17,112,66,84,62,71,99,,
E09000023,Lewisham,E01003253,1109,396,120,76,16,4,50,36,80,65,43,59,80,84,,
E09000023,Lewisham,E01003254,1090,488,118,30,23,6,79,68,29,16,38,34,116,45,,
E09000023,Lewisham,E01003255,1569,786,148,35,29,7,151,63,85,45,53,40,67,60,,
E09000023,Lewisham,E01003256,1555,592,172,91,19,11,93,57,103,71,68,47,101,130,,
E09000023,Lewisham,E01003257,1152,437,129,42,31,4,91,58,54,51,32,26,139,58,,
E09000023,Lewisham,E01003258,1001,334,134,57,6,3,45,25,93,59,64,29,60,92,,
E09000023,Lewisham,E01003259,1257,571,135,41,15,3,94,42,66,39,45,35,103,68,,
E09000023,Lewisham,E01003260,1246,488,191,55,26,10,94,62,69,29,36,22,98,66,,
E09000023,Lewisham,E01003261,1115,475,131,42,31,5,80,52,58,35,47,31,69,59,,
E09000023,Lewisham,E01003262,1005,443,132,32,16,4,84,36,43,39,45,30,55,46,,
E09000023,Lewisham,E01003263,1138,422,148,35,30,3,61,33,85,59,71,22,123,46,,
E09000023,Lewisham,E01003264,1140,450,141,34,19,6,67,40,40,61,59,26,126,71,,
E09000023,Lewisham,E01003265,1118,426,116,47,12,3,61,27,105,54,72,49,79,67,,
E09000023,Lewisham,E01003266,1406,454,181,48,14,4,70,29,98,116,78,48,162,104,,
E09000023,Lewisham,E01003267,900,313,113,40,11,0,41,12,63,59,45,39,107,57,,
E09000023,Lewisham,E01003268,1271,550,166,52,33,6,73,30,68,31,48,36,87,91,,
E09000023,Lewisham,E01003269,1168,443,151,41,37,6,63,29,69,59,55,28,117,70,,
E09000023,Lewisham,E01003270,1264,589,161,36,22,7,80,31,53,29,41,20,130,65,,
E09000023,Lewisham,E01003271,1265,521,186,22,42,4,78,55,35,25,46,22,174,55,,
E09000023,Lewisham,E01003272,1592,663,148,86,25,4,97,63,78,44,39,26,100,219,,
E09000023,Lewisham,E01003273,1634,454,141,307,25,4,72,40,83,45,43,35,85,300,,
E09000023,Lewisham,E01003274,1333,581,182,62,27,6,77,50,64,36,42,46,90,70,,
E09000023,Lewisham,E01003275,1196,413,140,53,13,9,74,31,75,69,57,47,103,112,,
E09000023,Lewisham,E01003276,1375,577,169,50,31,11,79,49,68,44,49,41,98,109,,
E09000023,Lewisham,E01003277,1376,592,144,66,17,7,112,69,99,59,25,49,59,78,,
E09000023,Lewisham,E01003278,1526,663,175,137,22,4,87,35,82,34,45,40,112,90,,
E09000023,Lewisham,E01003279,1257,542,139,74,16,2,91,48,51,35,34,25,125,75,,
E09000023,Lewisham,E01003280,1150,414,159,41,25,8,65,37,59,60,65,40,90,87,,
E09000023,Lewisham,E01003281,1115,480,112,36,29,4,78,36,48,35,50,22,129,56,,
E09000023,Lewisham,E01003282,1981,938,242,91,20,9,97,101,88,64,67,51,134,79,,
E09000023,Lewisham,E01003283,1561,766,183,35,33,5,103,71,74,25,54,18,110,84,,
E09000023,Lewisham,E01003284,1350,652,144,45,12,1,70,44,78,40,53,30,103,78,,
E09000023,Lewisham,E01003285,1249,587,147,38,20,3,81,43,46,28,48,29,107,72,,
E09000023,Lewisham,E01003286,1134,415,154,38,16,2,46,23,80,57,74,40,130,59,,
E09000023,Lewisham,E01003287,1459,715,153,34,40,8,94,48,53,43,57,18,112,84,,
E09000023,Lewisham,E01003288,1331,492,150,79,13,9,47,28,92,66,83,46,143,83,,
E09000023,Lewisham,E01003290,1386,586,135,81,14,4,89,30,121,68,52,41,77,88,,
E09000023,Lewisham,E01003291,1069,369,123,31,8,4,46,20,93,97,62,51,86,79,,
E09000023,Lewisham,E01003292,1499,691,136,95,16,9,115,36,89,42,48,33,88,101,,
E09000023,Lewisham,E01003293,1167,505,110,54,19,1,71,27,60,64,51,46,80,79,,
E09000023,Lewisham,E01003295,1026,355,114,67,16,5,55,34,86,58,38,28,73,97,,
E09000023,Lewisham,E01003297,1170,544,152,74,12,5,46,29,99,28,56,33,18,74,,
E09000023,Lewisham,E01003298,950,326,122,61,11,2,31,24,83,38,55,42,45,110,,
E09000023,Lewisham,E01003299,1238,408,152,86,21,2,56,37,107,56,67,41,62,143,,
E09000023,Lewisham,E01003300,1012,311,146,67,15,2,37,27,95,39,49,60,86,78,,
E09000023,Lewisham,E01003301,1767,683,181,193,24,2,91,49,84,35,48,41,49,287,,
E09000023,Lewisham,E01003302,1151,433,141,60,12,5,55,29,101,48,47,56,73,91,,
E09000023,Lewisham,E01003303,1227,404,113,118,20,3,37,19,84,38,57,42,84,208,,
E09000023,Lewisham,E01003304,1534,584,191,99,17,5,74,42,127,53,60,60,70,152,,
E09000023,Lewisham,E01003305,989,361,104,77,17,5,36,24,57,73,44,25,70,96,,
E09000023,Lewisham,E01003307,1125,505,122,27,19,2,79,32,56,39,46,42,94,62,,
E09000023,Lewisham,E01003308,1359,606,161,47,16,3,71,40,57,77,61,35,95,90,,
E09000023,Lewisham,E01003309,1059,353,131,42,18,2,52,37,72,62,68,37,105,80,,
E09000023,Lewisham,E01003310,1230,527,122,64,18,8,77,41,86,83,42,36,53,73,,
E09000023,Lewisham,E01003311,1150,476,132,34,28,6,102,33,43,34,37,19,141,65,,
E09000023,Lewisham,E01003312,1344,657,120,35,23,1,80,58,76,36,45,30,105,78,,
E09000023,Lewisham,E01003313,1068,435,132,40,6,7,47,56,81,52,52,35,46,79,,
E09000023,Lewisham,E01003314,1224,618,127,27,15,2,100,52,64,33,44,33,58,51,,
E09000023,Lewisham,E01003315,1004,457,92,31,18,4,75,52,64,34,45,32,57,43,,
E09000023,Lewisham,E01003316,1109,494,154,31,21,3,78,32,52,29,32,24,99,60,,
E09000023,Lewisham,E01003318,1263,425,142,70,25,7,77,41,104,96,58,58,63,97,,
E09000023,Lewisham,E01003319,1285,469,167,79,18,10,61,30,76,73,74,49,87,92,,
E09000023,Lewisham,E01003320,1088,404,141,45,17,5,47,24,85,74,58,34,66,88,,
E09000023,Lewisham,E01003321,1455,541,193,70,12,3,107,67,91,118,48,40,100,65,,
E09000023,Lewisham,E01003322,1078,417,121,86,13,1,68,33,69,41,52,28,85,64,,
E09000023,Lewisham,E01003323,1131,423,142,60,15,5,65,27,79,58,55,37,79,86,,
E09000023,Lewisham,E01003324,1096,391,145,58,17,2,44,31,107,55,55,51,66,74,,
E09000023,Lewisham,E01003325,1225,444,152,67,22,13,56,36,100,67,74,46,83,65,,
E09000023,Lewisham,E01003326,1055,430,125,51,15,5,59,29,46,43,50,28,106,68,,
E09000023,Lewisham,E01003327,1408,523,133,113,25,7,80,54,60,35,63,38,106,171,,
E09000023,Lewisham,E01003328,1311,550,137,34,24,6,85,51,90,62,60,39,116,57,,
E09000023,Lewisham,E01003329,1201,504,141,35,20,0,89,59,58,35,48,46,94,72,,
E09000023,Lewisham,E01003330,1021,363,134,34,11,0,45,29,92,51,68,44,100,50,,
E09000023,Lewisham,E01003331,997,396,98,27,11,6,52,33,70,38,34,34,133,65,,
E09000023,Lewisham,E01003332,1115,479,99,45,22,2,84,32,70,53,53,27,98,51,,
E09000023,Lewisham,E01003333,1173,471,112,62,7,1,68,47,45,37,56,41,112,114,,
E09000023,Lewisham,E01003334,1254,548,144,30,15,4,68,39,83,72,53,49,101,48,,
E09000023,Lewisham,E01003335,1012,351,150,41,15,7,43,33,86,47,56,29,82,72,,
E09000023,Lewisham,E01003336,964,318,128,62,4,9,33,16,75,77,39,43,80,80,,
E09000023,Lewisham,E01003337,1081,361,160,48,20,7,52,50,88,62,57,43,50,83,,
E09000023,Lewisham,E01003338,1328,418,159,88,10,3,50,31,129,65,73,81,102,119,,
E09000023,Lewisham,E01003339,1370,508,132,152,29,6,96,59,63,62,58,30,80,95,,
E09000023,Lewisham,E01003340,1619,646,157,158,37,7,107,72,81,51,23,39,66,175,,
E09000023,Lewisham,E01003341,1177,460,131,52,26,4,112,82,52,24,36,25,65,108,,
E09000023,Lewisham,E01003342,1307,638,139,48,21,3,89,46,66,40,43,34,58,82,,
E09000023,Lewisham,E01003343,1060,400,112,64,25,8,72,58,56,46,35,31,72,81,,
E09000023,Lewisham,E01003344,1404,532,149,135,18,5,160,42,85,45,29,22,77,105,,
E09000023,Lewisham,E01003345,1426,650,142,65,12,4,112,41,63,41,60,59,68,109,,
E09000023,Lewisham,E01003346,1061,372,163,60,12,6,42,16,71,51,61,35,99,73,,
E09000023,Lewisham,E01003347,1112,327,171,44,10,10,31,19,104,81,94,51,85,85,,
E09000023,Lewisham,E01003348,1027,363,139,48,16,4,58,17,70,59,52,30,100,71,,
E09000023,Lewisham,E01003349,921,302,151,49,11,3,37,14,66,61,64,29,67,67,,
E09000023,Lewisham,E01003350,942,285,134,44,15,7,39,26,54,68,73,38,98,61,,
E09000023,Lewisham,E01003351,945,337,139,31,12,4,41,27,64,51,45,38,92,64,,
E09000023,Lewisham,E01003352,1249,408,188,50,24,3,60,21,94,66,80,37,139,79,,
E09000023,Lewisham,E01003353,1245,461,168,44,26,15,82,41,68,40,61,33,130,76,,
E09000023,Lewisham,E01003354,1202,526,143,48,20,13,63,25,68,41,49,29,88,89,,
E09000023,Lewisham,E01032564,866,294,132,48,5,6,32,19,81,51,54,29,64,51,,
E09000023,Lewisham,E01032565,926,317,115,51,22,3,29,25,61,57,58,31,99,58,,
E09000023,Lewisham,E01032579,1142,381,159,85,13,6,54,42,94,69,50,36,45,108,,
E09000023,Lewisham,E01033320,1167,510,111,51,14,2,59,22,64,82,64,42,88,58,,
E09000023,Lewisham,E01033322,1050,622,78,20,23,4,53,33,53,41,34,23,23,43,,
E09000023,Lewisham,E01033324,1242,478,136,85,10,6,60,53,70,60,51,41,104,88,,
E09000023,Lewisham,E01033325,1134,831,43,25,7,0,65,20,44,13,23,12,2,49,,
E09000023,Lewisham,E01033327,1240,536,123,58,25,1,97,41,82,53,40,37,57,90,,
E09000023,Lewisham,E01033341,964,383,126,41,19,4,42,17,61,43,73,30,49,76,,
E09000023,Lewisham,E01034387,419,252,23,16,11,1,19,9,17,10,8,10,5,38,,
E09000023,Lewisham,E01034388,238,113,15,13,4,0,9,5,10,13,6,11,29,10,,
E09000023,Lewisham,E01034389,721,272,83,42,3,1,18,12,84,35,45,29,33,64,,
E09000023,Lewisham,E01034390,212,62,24,24,4,0,6,5,20,15,15,7,11,19,,
E09000023,Lewisham,E01034391,1136,438,107,74,14,6,83,44,62,34,76,32,101,65,,
E09000023,Lewisham,E01034392,847,396,89,36,22,0,41,20,40,29,23,32,55,64,,
E09000023,Lewisham,E01034393,342,210,27,21,5,0,23,3,18,3,6,2,0,24,,
E09000023,Lewisham,E01034394,136,77,11,1,2,1,11,8,4,1,10,6,1,3,,
E09000023,Lewisham,E01034395,324,111,43,15,6,0,14,1,20,23,25,12,29,25,,
E09000024,Merton,E01003355,1302,814,85,24,21,4,94,38,44,19,48,13,61,37,,
E09000024,Merton,E01003356,1354,711,122,42,32,7,95,43,24,27,64,33,87,67,,
E09000024,Merton,E01003357,1358,566,157,62,21,4,63,38,75,86,76,40,72,98,,
E09000024,Merton,E01003358,1521,920,99,26,31,2,98,39,51,14,55,36,70,80,,
E09000024,Merton,E01003359,1356,707,120,45,19,3,80,42,39,38,56,34,108,65,,
E09000024,Merton,E01003360,1359,808,105,35,40,4,111,36,32,11,45,22,74,36,,
E09000024,Merton,E01003361,1252,524,138,37,30,10,85,47,51,23,63,25,125,94,,
E09000024,Merton,E01003362,997,381,113,39,22,6,75,38,34,13,35,24,163,54,,
E09000024,Merton,E01003363,1170,461,172,43,24,3,103,40,32,20,42,21,150,59,,
E09000024,Merton,E01003364,1272,502,184,32,30,5,93,34,36,24,50,18,198,66,,
E09000024,Merton,E01003365,1045,403,127,35,24,4,81,26,31,23,47,30,137,77,,
E09000024,Merton,E01003366,1178,551,130,32,25,3,84,32,40,37,44,34,106,60,,
E09000024,Merton,E01003368,1254,481,159,63,13,4,115,35,58,39,74,45,97,71,,
E09000024,Merton,E01003369,1410,773,136,30,21,6,93,50,56,23,33,38,71,80,,
E09000024,Merton,E01003370,1668,872,176,85,21,6,107,60,57,24,57,38,66,99,,
E09000024,Merton,E01003371,1274,622,134,55,18,5,99,37,42,24,28,23,80,107,,
